UID,Name,DoB,Nat,Division,Club,Preferred Foot,Position,Height,Weight,Age,Transfer Value,Wage,Style
67131394,Joseba Zaldua,24/6/1992 ,ESP,Spanish First Division,Cádiz,Right,D/WB (R),176,71,30,7000000.0,"59,000",Intelligent
67140188,Iván Sánchez,23/9/1992 ,ESP,Spanish First Division,Valladolid,Left,M/AM (RLC),171,60,29,2750000.0,"31,500",Technical
85128018,Adrien Thomasson,10/12/1993 ,FRA,Ligue 1 Uber Eats,Strasbourg,Right,M (LC),177,72,28,6700000.0,"60,000",Physical
67060845,Borja García,2/11/1990 ,ESP,Spanish First Division,Girona,Either,AM (RLC),173,73,31,1025000.0,"15,500",Intelligent
2000029996,Erison,13/4/1999 ,BRA,Portuguese Premier League,Estoril Praia,Left ,"AM (RL), ST (C)",180,78,23,5750000.0,"39,000",Physical
67063688,Juan Carlos,15/3/1991 ,ESP,Spanish Second Division,Huesca,Right,"M (C), AM (RC)",183,73,31,605000.0,"14,250",Creative
67282688,Miguel Rubio,11/3/1998 ,ESP,Spanish Second Division,Granada,Right,D (C),191,86,24,2525000.0,"34,500",Physical
85075725,Gaëtan Laborde,3/5/1994 ,FRA,Ligue 1 Uber Eats,OGC Nice,Left,"AM (R), ST (C)",181,78,28,15250000.0,"177,000",Physical
1509367,Anaitz Arbilla,15/5/1987 ,ESP,Spanish Second Division,Eibar,Either,"D (RLC), WB (R), AM (C)",177,75,35,165000.0,"12,500",Physical
67006826,Ángel,26/4/1987 ,ESP,Spanish First Division,Mallorca,Right,ST (C),172,68,35,660000.0,"63,000",Intelligent
67179156,Aleix Febas,2/2/1996 ,ESP,Spanish Second Division,Málaga,Right,"DM, M/AM (C)",172,64,26,1487500.0,"33,000",Leader
47079007,Terem Moffi,25/5/1999 ,NGA,Ligue 1 Uber Eats,FC Lorient,Left,ST (C),188,89,23,6600000.0,"81,500",Physical
85137055,Youssouf Koné,5/7/1995 ,MLI,Ligue 1 Uber Eats,AC Ajaccio,Left ,D/WB (L),174,71,26,165000.0,"133,000",Physical
67203459,Toni Lato,21/11/1997 ,ESP,Spanish First Division,Valencia,Left,D/WB (L),173,69,24,2400000,"35,000",Technical
67149986,Diego Rico,23/2/1993 ,ESP,Spanish First Division,Real San Sebastián,Left,D/WB (L),181,75,29,4550000.0,"69,000",Physical
67184262,Jason,6/7/1994 ,ESP,Spanish Second Division,Alavés,Right,"WB/M (R), AM (RLC)",178,65,27,3215000.0,"45,500",Technical
67157584,Álex Gallar,19/3/1992 ,ESP,Spanish Second Division,Málaga,Left,"M (L), AM (RL), ST (C)",178,73,30,1925000.0,"33,000",Intelligent
67249495,Javi Martínez,22/12/1999 ,ESP,Spanish Second Division,Albacete,Right,M/AM (C),180,70,22,1487500.0,"13,250",Technical
34009062,Alfred N'Diaye,6/3/1990 ,SEN,Spanish Second Division,Málaga,Right,"DM, M (C)",189,90,32,,"33,000",Leader
45030288,Kento Hashimoto,16/8/1993 ,JPN,Spanish Second Division,Huesca,Right,"DM, M (C)",183,72,28,4500000.0,"119,000",Intelligent
53143395,Jørgen Strand Larsen,6/2/2000 ,NOR,Spanish First Division,Vigo,Right,ST (C),193,79,22,10800000.0,"22,000",Physical
85094652,Séko Fofana,7/5/1995 ,CIV,Ligue 1 Uber Eats,RC Lens,Right,"DM, M (C)",185,74,27,15750000.0,"153,000",Physical
85009377,Benoît Poulain,24/7/1987 ,FRA,Ligue 2 BKT,Nîmes,Right ,D (C),189,82,34,67500.0,"4,000",Leader
67184473,José Antonio Caro,3/5/1994 ,ESP,Spanish Second Division,Burgos,Right,GK,184,80,28,1000000.0,"12,250",Distributor
67279755,José Marsà,4/3/2002 ,ESP,Portuguese Premier League,Sporting CP,Left,D (LC),185,77,20,2087500.0,"28,000",Technical
34011686,Clément Grenier,7/1/1991 ,FRA,Spanish First Division,Mallorca,Right,"DM, M (C)",187,79,31,2750000.0,"42,000",Technical
67258411,Juan Miranda,19/1/2000 ,ESP,Spanish First Division,Real Hispalis,Left,D/WB/M (L),185,76,22,8000000.0,"34,500",Technical
83111023,Bruno Jordão,12/10/1998 ,POR,Portuguese Premier League,Santa Clara,Right,"DM, M/AM (C)",180,73,23,6000000.0,"75,500",Technical
18046989,Jonathan Buatu,27/9/1993 ,ANG,Ligue 2 BKT,VAFC,Right,"D (C), DM",187,87,28,600000.0,"11,750",Physical
48042432,Timothy Weah,22/2/2000 ,USA,Ligue 1 Uber Eats,LOSC,Right,"AM (RLC), ST (C)",185,66,22,9550000.0,"60,000",Physical
67211906,José Carlos Lazo,16/2/1996 ,ESP,Spanish First Division,Espanyol,Either,"M (RL), AM (RLC)",180,69,26,2722500.0,"30,500",Creative
85057002,Sanjin Prcic,20/11/1993 ,BIH,Ligue 1 Uber Eats,Strasbourg,Right,"DM, M (C)",181,73,28,5350000.0,"69,500",Technical
3503528,Nicolas Penneteau,28/2/1981 ,FRA,Ligue 1 Uber Eats,Reims,Left ,GK,185,79,41,165000.0,"28,000",Shot Stopper
62076152,Predrag Rajković,31/10/1995 ,SRB,Spanish First Division,Mallorca,Right,GK,191,88,26,9200000.0,"99,000",Assertive
67199621,Luis Pérez,4/2/1995 ,ESP,Spanish First Division,Valladolid,Right,D/WB (R),178,72,27,3350000.0,"31,500",Leader
43077666,Alfred Gomis,5/9/1993 ,SEN,Ligue 1 Uber Eats,Rennes,Right ,GK,196,80,28,2722500.0,"70,000",Shot Stopper
67102287,Sergio Álvarez,23/1/1992 ,ESP,Spanish Second Division,Eibar,Either,"DM, M (C)",183,74,30,1320000.0,"45,000",Leader
62201254,Issah Abass,26/9/1998 ,GHA,Portuguese Premier League,Chaves,Right,"M (L), AM (RL), ST (C)",173,67,23,770000.0,"10,750",Physical
67213140,Kike,14/2/1997 ,ESP,Spanish First Division,Valladolid,Left,M/AM (C),184,80,25,2300000,"29,000",Technical
63029157,Dominik Greif,6/4/1997 ,SVK,Spanish First Division,Mallorca,Right,GK,197,82,25,1900000.0,"21,000",Shot Stopper
27043476,Riza Durmisi,8/1/1994 ,DEN,Spanish Second Division,Leganés,Left,D/WB/M (L),168,67,28,935000.0,"154,000",Leader
43143925,Martin Valjent,11/12/1995 ,SVK,Spanish First Division,Mallorca,Right,D (RC),186,70,26,5000000.0,"37,000",Physical
67295650,Yeremy Pino,20/10/2002 ,ESP,Spanish First Division,Villarreal,Right,"AM (RLC), ST (C)",172,65,19,77500000.0,"119,000",Creative
67213756,Amath N'Diaye,16/7/1996 ,SEN,Spanish First Division,Mallorca,Right,"AM (RL), ST (C)",175,67,25,3790000.0,"37,000",Physical
67158096,Rubén Duarte,18/10/1995 ,ESP,Spanish Second Division,Alavés,Left ,"D (LC), WB (L)",180,75,26,2975000.0,"42,000",Technical
78076996,Santiago Bueno,9/11/1998 ,URU,Spanish First Division,Girona,Right,D (C),186,71,23,3442500.0,"14,500",Intelligent
18081068,Marin Jakoliš,26/12/1996 ,CRO,Ligue 1 Uber Eats,Angers SCO,Right,"AM (L), ST (C)",182,77,25,880000.0,"24,000",Physical
14092553,Ezequiel Ponce,29/3/1997 ,ARG,Spanish First Division,Elche,Right,ST (C),181,75,25,1850000.0,"143,000",Physical
211515,Baptiste Santamaria,9/3/1995 ,FRA,Ligue 1 Uber Eats,Rennes,Right,"DM, M/AM (C)",183,81,27,16500000.0,"65,000",Physical
67246433,Monchu,13/9/1999 ,ESP,Spanish First Division,Valladolid,Right,"DM, M (C)",173,68,22,7100000.0,"18,500",Intelligent
67295206,Nico Serrano,5/3/2003 ,ESP,Spanish Second Division,Mirandés,Left,"M (RL), AM (RLC)",178,73,19,12150000.0,"14,000",Creative
67101620,Álex Muñoz,30/7/1994 ,ESP,Spanish Second Division,Levante,Left ,"D (LC), WB (L)",185,70,27,2425000.0,"42,000",Creative
19408255,Kayky,11/6/2003 ,BRA,Portuguese Premier League,P. Ferreira,Left ,AM (R),175,67,19,29000000.0,"126,000",Technical
2000054872,Ez Abde,17/12/2001 ,MAR,Spanish First Division,Atlético Pamplona,Right,"M/AM (RL), ST (C)",177,73,20,23250000.0,"87,000",Physical
67147196,Carlos Clerc,21/2/1992 ,ESP,Spanish First Division,Elche,Left,D/WB (L),182,69,30,4262500.0,"80,000",Physical
67117359,Fran Sol,13/3/1992 ,ESP,Spanish Second Division,Málaga,Right,ST (C),182,80,30,2900000.0,"36,000",Physical
85120545,Valentín Vada,6/3/1996 ,ARG,Spanish Second Division,Zaragoza,Right,M/AM (RC),175,71,26,1850000.0,"50,000",Creative
28058545,Joe Bryan,17/9/1993 ,ENG,Ligue 1 Uber Eats,OGC Nice,Left,D (L),173,75,28,7600000.0,"151,000",Leader
67055268,Juanfran,11/9/1988 ,ESP,Spanish Second Division,Málaga,Right,D/WB/M/AM (R),179,73,33,605000.0,"64,500",Intelligent
67140151,Álvaro Vadillo,12/9/1994 ,ESP,Spanish Second Division,Eibar,Right,M/AM (RL),181,69,27,1320000.0,"30,500",Creative
28099981,Stephy Mavididi,31/5/1998 ,ENG,Ligue 1 Uber Eats,Montpellier,Right,"AM (L), ST (C)",182,71,24,5850000.0,"30,000",Physical
83206395,Francisco Moura,16/8/1999 ,POR,Portuguese Premier League,Famalicão,Left ,D/WB/M/AM (L),181,75,22,1375000.0,"16,750",Technical
28106393,Yan Valery,22/2/1999 ,TUN,Ligue 1 Uber Eats,Angers SCO,Right,D (RC),181,73,23,2300000.0,"101,000",Physical
91184349,Ismail Jakobs,17/8/1999 ,SEN,Ligue 1 Uber Eats,AS Monaco,Left,D/WB/M/AM (L),184,75,22,6950000.0,"70,500",Physical
28108046,Domingos Quina,18/11/1999 ,POR,Spanish First Division,Elche,Right,"M (C), AM (RLC)",173,68,22,5700000.0,"22,000",Technical
67231837,Dani Gómez,30/7/1998 ,ESP,Spanish First Division,Espanyol,Right,ST (C),178,73,23,4200000.0,"43,500",Intelligent
67083320,Marc Mateu,16/6/1990 ,ESP,Spanish Second Division,Huesca,Left,D/WB/M/AM (L),180,71,32,1045000.0,"33,500",Technical
34002343,Sébastien Corchia,1/11/1990 ,FRA,Ligue 1 Uber Eats,FC Nantes,Right,D/WB (R),176,64,31,550000.0,"33,000",Leader
28116305,Folarin Balogun,3/7/2001 ,ENG,Ligue 1 Uber Eats,Reims,Right,ST (C),178,73,20,22000000.0,"151,000",Physical
29219115,Enzo Boyomo,7/10/2001 ,CMR,Spanish Second Division,Albacete,Right,D (RC),180,76,20,1762500.0,"16,000",Technical
67256564,Neyder Lozano,4/3/1994 ,COL,Spanish Second Division,Lugo,Left,D (C),185,81,28,825000.0,"15,000",Physical
67131398,Álex Gálvez,6/6/1989 ,ESP,Spanish Second Division,Ibiza,Right,"D (C), DM",190,79,33,,"18,000",Technical
67198216,Jorge Sáenz,17/11/1996 ,ESP,Spanish Second Division,Leganés,Right,D (C),192,75,25,935000.0,"16,500",Physical
19362984,Luiz Júnior,14/1/2001 ,BRA,Portuguese Premier League,Famalicão,Left,GK,192,97,21,12050000.0,"15,250",Assertive
19233489,Vitor Carvalho,27/5/1997 ,BRA,Portuguese Premier League,Gil Vicente,Right,"DM, M (C)",183,74,25,2900000.0,"8,500",Leader
67213135,Sergio Akieme,16/12/1997 ,ESP,Spanish First Division,Almería,Left ,D/WB (L),175,70,24,1875000.0,"13,250",Physical
67149678,Unai Garcia,3/2/1992 ,ESP,Spanish First Division,Atlético Pamplona,Right,D (C),182,76,30,3535000.0,"37,500",Intelligent
55023244,André Simões,16/12/1989 ,POR,Portuguese Premier League,Famalicão,Right,"DM, M (C)",177,76,32,,"13,250",Leader
83190946,Dani Figueira,20/7/1998 ,POR,Portuguese Premier League,Estoril Praia,Right ,GK,190,82,23,1632500.0,"8,500",Shot Stopper
67193445,Salvi Sánchez,30/3/1991 ,ESP,Spanish First Division,Vallecano,Right,M/AM (R),175,64,31,2500000.0,"26,000",Technical
19124580,César,27/1/1992 ,BRA,Portuguese Premier League,BVT,Right ,GK,192,83,30,1155000.0,"12,750",Distributor
67059120,Jorge Miramón,2/6/1989 ,ESP,Spanish Second Division,Leganés,Right,D/WB/M/AM (R),176,74,33,825000.0,"42,500",Leader
48031025,Faitout Maouassa,6/7/1998 ,FRA,Ligue 1 Uber Eats,Montpellier,Left,D/WB (L),170,73,23,7300000.0,"32,500",Technical
14112088,Lucas Robertone,18/3/1997 ,ARG,Spanish First Division,Almería,Right,M/AM (C),173,70,25,7200000.0,"51,000",Intelligent
55082827,Chiquinho,19/7/1995 ,POR,Portuguese Premier League,Benfica,Right,"M (C), AM (RC)",174,70,26,750000,"42,000",Technical
67080318,Óscar Plano,11/2/1991 ,ESP,Spanish First Division,Valladolid,Left,"AM (RLC), ST (C)",180,72,31,2262500.0,"17,000",Physical
12081007,El Bilal Touré,3/10/2001 ,MLI,Spanish First Division,Almería,Right,ST (C),185,72,20,7200000.0,"21,000",Physical
43323077,Erick Ferigra,7/2/1999 ,ECU,Portuguese Premier League,P. Ferreira,Right,D (C),180,74,23,600000.0,"6,500",Physical
19370048,Andrew,1/7/2001 ,BRA,Portuguese Premier League,Gil Vicente,Right,GK,189,76,20,2750000.0,"8,000",Shot Stopper
67019332,Quique,16/5/1990 ,ESP,Spanish Second Division,Eibar,Left,"AM (RLC), ST (C)",178,76,32,1155000.0,"28,500",Physical
19302918,Victor Bobsin,12/1/2000 ,BRA,Portuguese Premier League,Santa Clara,Left,"DM, M (C)",185,73,22,1762500.0,"14,000",Technical
67158501,Lucas Torró,19/7/1994 ,ESP,Spanish First Division,Atlético Pamplona,Right,"DM, M (C)",190,77,27,3750000.0,"29,500",Leader
16147449,Patrick Pentz,2/1/1997 ,AUT,Ligue 1 Uber Eats,Reims,Left,GK,182,81,25,3150000.0,"42,500",Shot Stopper
67184472,Curro,3/1/1996 ,ESP,Spanish Second Division,Burgos,Left,M/AM (RC),176,70,26,2037500.0,"23,500",Technical
67231279,Jordi Mboula,16/3/1999 ,ESP,Spanish Second Division,R. Santander,Right,M/AM (R),183,74,23,1712500.0,"50,500",Physical
19383257,Yan Couto,3/6/2002 ,BRA,Spanish First Division,Girona,Right,D/WB (R),170,65,20,25000000.0,"25,000",Intelligent
67245239,Martín Calderón,1/3/1999 ,ESP,Spanish First Division,Vigo,Right,"DM, M (C)",183,77,23,440000.0,"10,500",Creative
67278046,Víctor Meseguer,9/6/1999 ,ESP,Spanish Second Division,Granada,Right,M (C),184,81,23,2362500.0,"28,000",Leader
28106417,Josh Maja,27/12/1998 ,NGA,Ligue 2 BKT,Bordeaux,Right,ST (C),181,74,23,3450000.0,"70,000",Intelligent
85096091,Mickaël Malsa,12/10/1995 ,MTQ,Spanish First Division,Valladolid,Right,"DM, M (C)",178,71,26,3175000.0,"33,000",Physical
2000006906,André Amaro,13/8/2002 ,POR,Portuguese Premier League,VTSC,Right,D (C),186,76,19,14500000.0,"10,250",Leader
67276375,Aimar,27/11/2001 ,ESP,Spanish First Division,Atlético Pamplona,Right,AM (LC),177,70,20,15750000.0,"24,000",Technical
19032423,Claudemir,27/3/1988 ,BRA,Portuguese Premier League,VIZ,Right,"DM, M (C)",185,79,34,33000.0,"12,000",Technical
14026358,Esteban Saveljich,20/5/1991 ,MNE,Spanish First Division,Vallecano,Right ,D (C),187,82,31,1487500.0,"23,500",Physical
67222233,Arturo Molina,18/7/1996 ,ESP,Spanish Second Division,R. Santander,Right,"DM, M/AM (RLC)",184,75,25,875000.0,"11,750",Physical
7458309,Mario Suárez,24/2/1987 ,ESP,Spanish First Division,Vallecano,Right,"D (C), DM, M (C)",185,77,35,300000.0,"23,500",Intelligent
78094302,Gastón Álvarez,24/3/2000 ,URU,Spanish First Division,Getafe,Left,D (LC),184,72,22,1700000.0,"139,000",Physical
55041641,Raphael Guzzo,6/1/1995 ,POR,Portuguese Premier League,VIZ,Right,"DM, M (C)",177,71,27,1450000.0,"8,500",Technical
48036760,Alexander Djiku,9/8/1994 ,GHA,Ligue 1 Uber Eats,Strasbourg,Right,"D (C), DM",182,74,27,3725000.0,"70,000",Leader
67199250,Miquel Parera,18/5/1996 ,ESP,Spanish Second Division,R. Santander,Right ,GK,180,76,26,1100000.0,"22,000",Shot Stopper
83169853,Pedro Álvaro,2/3/2000 ,POR,Portuguese Premier League,Estoril Praia,Right,D (C),186,81,22,4250000.0,"12,750",Physical
49045906,Enzo Loiodice,27/11/2000 ,FRA,Spanish Second Division,Las Palmas,Left,M/AM (C),176,60,21,2200000.0,"16,500",Technical
19003706,Rafael Martins,17/3/1989 ,BRA,Portuguese Premier League,Casa Pia,Right,ST (C),177,73,33,,"10,250",Leader
83262115,Bruno Rodrigues,8/6/2001 ,POR,Portuguese Premier League,BRG,Right,D (C),192,84,21,412500.0,"12,750",Technical
67198782,Sergi Palencia,23/3/1996 ,ESP,Ligue 2 BKT,ASSE,Right ,"D (RL), WB (R)",168,67,26,2200000.0,"42,000",Intelligent
19159360,Cláudio Winck,15/4/1994 ,BRA,Portuguese Premier League,MRT,Right ,D/WB (R),185,77,28,770000.0,"15,250",Leader
55083804,Lucas Cunha,23/1/1997 ,BRA,Portuguese Premier League,Gil Vicente,Right,D (C),186,80,25,1375000.0,"9,250",Leader
67044761,Francisco Portillo,13/6/1990 ,ESP,Spanish First Division,Almería,Right,AM (LC),169,63,32,1000000,"21,000",Intelligent
1511478,Jorge Molina,22/4/1982 ,ESP,Spanish Second Division,Granada,Right,ST (C),189,87,40,605000.0,"44,000",Intelligent
67257950,Víctor Gómez,1/4/2000 ,ESP,Portuguese Premier League,BRG,Right,D/WB (R),169,68,22,5850000.0,"39,000",Physical
83174755,Romário Baró,25/1/2000 ,POR,Portuguese Premier League,Casa Pia,Right,M (C),180,66,22,1320000.0,"18,000",Leader
67115983,Pablo Hervías,8/3/1993 ,ESP,Spanish Second Division,Málaga,Right,"M (RL), AM (RLC)",174,70,29,605000.0,"52,500",Creative
1501062,Salva Sevilla,18/3/1984 ,ESP,Spanish Second Division,Alavés,Right,M/AM (RC),178,70,38,247500.0,"25,000",Creative
62144924,Nikola Šipčić,17/5/1995 ,MNE,Spanish Second Division,Tenerife,Right,D (C),192,83,27,825000.0,"16,500",Physical
67260385,Íñigo,16/6/1998 ,ESP,Spanish Second Division,R. Santander,Right,"DM, M (C)",184,70,24,2200000.0,"22,000",Leader
85103859,Adrien Hunou,19/1/1994 ,FRA,Ligue 1 Uber Eats,Angers SCO,Right,"AM (C), ST (C)",179,70,28,2750000.0,"64,000",Intelligent
67131285,Eneko Satrustegui,25/9/1990 ,ESP,Spanish Second Division,R. Santander,Left ,"D (LC), WB (L)",185,75,31,435000.0,"11,000",Leader
67216773,Cristian Glauder,18/10/1995 ,ESP,Spanish Second Division,Albacete,Left,D (LC),184,78,26,1650000.0,"21,500",Technical
45061590,Fernando Andrade,8/1/1993 ,BRA,Portuguese Premier League,FC Porto,Right,"AM (RL), ST (C)",182,80,29,300000,"42,000",Physical
21015069,Nermin Zolotic,7/7/1993 ,BIH,Portuguese Premier League,Casa Pia,Left,"D (C), DM",190,78,28,875000.0,"5,750",Technical
67244464,Edgar,1/4/1997 ,ESP,Spanish First Division,Real Hispalis,Right ,"D (C), DM",193,78,25,4075000.0,"47,000",Technical
67210804,Aitor Córdoba,21/5/1995 ,ESP,Spanish Second Division,Burgos,Right,"D (C), DM",181,73,27,990000.0,"18,250",Technical
67272544,Manu Fuster,22/10/1997 ,ESP,Spanish Second Division,Albacete,Right,"AM (LC), ST (C)",169,62,24,1320000.0,"18,750",Physical
67220203,Pedro Díaz,5/6/1998 ,ESP,Spanish Second Division,S. Gijón,Right,M/AM (C),180,78,24,605000.0,"21,500",Physical
67272882,Roberto López,24/4/2000 ,ESP,Spanish Second Division,Mirandés,Left,AM (LC),180,70,22,2755000.0,"22,500",Physical
67233494,Iddrisu Baba,22/1/1996 ,GHA,Spanish First Division,Mallorca,Right,"DM, M (C)",182,73,26,3300000.0,"31,500",Physical
55070295,João Carvalho,9/3/1997 ,POR,Portuguese Premier League,Estoril Praia,Right,AM (LC),172,64,25,825000.0,"86,500",Creative
62235341,Filip Stevanović,25/9/2002 ,SRB,Portuguese Premier League,Santa Clara,Right,AM (RLC),177,72,19,21250000.0,"50,500",Technical
76021196,Juanjo Narváez,12/2/1995 ,COL,Spanish First Division,Valladolid,Right,"AM (RLC), ST (C)",180,80,27,3200000.0,"31,500",Physical
67259884,Joaquín,10/3/1999 ,ESP,Spanish Second Division,Huesca,Right,M/AM (RL),173,60,23,1600000.0,"13,000",Creative
67174733,Xavi Quintillà,23/8/1996 ,ESP,Portuguese Premier League,Santa Clara,Left ,D (LC),179,73,25,2050000.0,"13,750",Technical
19264972,André Silva,3/6/1997 ,BRA,Portuguese Premier League,VTSC,Left,"AM (RL), ST (C)",179,75,25,1100000.0,"18,000",Intelligent
67263880,José Gragera,14/5/2000 ,ESP,Spanish Second Division,S. Gijón,Right,"DM, M (C)",187,81,22,2525000.0,"21,500",Technical
83244144,Costinha,26/3/2000 ,POR,Portuguese Premier League,Rio Ave,Right,D/WB (R),181,77,22,1320000.0,"7,250",Technical
67246435,Álex Collado,22/4/1999 ,ESP,Spanish First Division,Elche,Left,M/AM (RLC),173,66,23,2375000.0,"75,000",Technical
19260157,Léo Andrade,18/4/1998 ,BRA,Portuguese Premier League,MRT,Left ,D (C),190,82,24,1025000.0,"10,750",Intelligent
78084181,Juan Manuel Boselli,9/11/1999 ,URU,Portuguese Premier League,Gil Vicente,Left,AM (RLC),173,72,22,1550000.0,"7,250",Technical
14063557,Axel Werner,28/2/1996 ,ARG,Spanish First Division,Elche,Right ,GK,192,86,26,1175000.0,"15,500",Shot Stopper
13169837,Nicholas Opoku,8/11/1997 ,GHA,Ligue 2 BKT,Amiens SC,Right ,D (C),190,81,24,1950000.0,"31,000",Physical
67071948,Rubén Pardo,22/10/1992 ,ESP,Spanish Second Division,Leganés,Either,M (C),181,69,29,1400000,"46,000",Creative
67071984,Erik Morán,25/5/1991 ,ESP,Spanish Second Division,Ponferrada,Right,"DM, M (C)",187,74,31,1375000.0,"31,000",Technical
13196665,Issa Kaboré,12/5/2001 ,BFA,Ligue 1 Uber Eats,OM,Right,D/WB (R),180,70,21,17250000.0,"50,500",Physical
13198535,Montassar Talbi,26/5/1998 ,TUN,Ligue 1 Uber Eats,FC Lorient,Right,D (C),190,81,24,1487500.0,"45,000",Physical
67080317,Andy,30/1/1990 ,ESP,Spanish Second Division,Burgos,Left,"DM, M (C)",185,79,32,,"15,750",Technical
48036558,Jean-Ricner Bellegarde,27/6/1998 ,FRA,Ligue 1 Uber Eats,Strasbourg,Right,"M (C), AM (RC)",170,66,24,4837500.0,"65,000",Technical
13210212,Emmanuel Attipoe,22/6/2000 ,GHA,Spanish Second Division,Albacete,Either,"D (RL), WB (R)",178,75,22,770000.0,"9,000",Leader
14079839,Fabrizio Angileri,15/3/1994 ,ARG,Spanish First Division,Getafe,Left,D/WB/M (L),185,84,28,1650000.0,"43,500",Technical
67088157,Íñigo Ruiz de Galarreta,6/8/1993 ,ESP,Spanish First Division,Mallorca,Right,M (C),174,66,28,1700000,"26,000",Technical
91135873,Julian Pollersbeck,16/8/1994 ,GER,Ligue 1 Uber Eats,OL,Right,GK,195,87,27,675000.0,"99,500",Assertive
91126197,Sinan Bakis,22/4/1994 ,TUR,Spanish Second Division,F.C. Andorra,Right,ST (C),186,80,28,500000.0,"8,750",Physical
18104985,Edon Zhegrova,31/3/1999 ,KOS,Ligue 1 Uber Eats,LOSC,Left ,"M (RL), AM (RLC)",181,72,23,7000000.0,"71,000",Technical
85142865,Ludovic Blas,31/12/1997 ,FRA,Ligue 1 Uber Eats,FC Nantes,Left,"M (C), AM (RC)",180,73,24,12750000.0,"79,500",Creative
19261528,Patrick William,3/6/1997 ,BRA,Portuguese Premier League,Rio Ave,Right,D (RC),185,78,25,825000.0,"13,750",Leader
67245476,Álvaro Aguado,1/5/1996 ,ESP,Spanish First Division,Valladolid,Right,M/AM (C),174,66,26,2800000,"21,000",Intelligent
19287059,João Basso,13/1/1997 ,BRA,Portuguese Premier League,Arouca,Right,"D (C), DM",187,80,25,990000.0,"8,500",Technical
67215230,David García,14/2/1994 ,ESP,Spanish First Division,Atlético Pamplona,Right,D (C),185,75,28,7700000.0,"56,000",Intelligent
85074521,Nicolas Pallois,19/9/1987 ,FRA,Ligue 1 Uber Eats,FC Nantes,Left,D (C),189,89,34,,"110,000",Leader
37020446,Piotr Parzyszek,8/9/1993 ,POL,Spanish Second Division,Leganés,Right,ST (C),190,80,28,825000.0,"13,500",Physical
19328100,Jean Lucas,22/6/1998 ,BRA,Ligue 1 Uber Eats,AS Monaco,Right,"DM, M (C)",181,78,24,950000,"83,000",Physical
49034905,Colin Dagba,9/9/1998 ,FRA,Ligue 1 Uber Eats,Strasbourg,Right,D (RL),170,62,23,875000.0,"99,500",Technical
19340170,Neto Borges,13/9/1996 ,BRA,Ligue 1 Uber Eats,Clermont,Left ,D/WB (L),185,85,25,1875000.0,"31,000",Technical
19354849,Jackson Porozo,4/8/2000 ,ECU,Ligue 1 Uber Eats,Troyes,Left,D (C),193,85,21,6800000.0,"52,000",Physical
85077478,Yassine Benzia,8/9/1994 ,ALG,Ligue 2 BKT,Dijon FCO,Right,M/AM (C),179,77,27,715000.0,"94,500",Technical
67111494,Íñigo Eguaras,7/3/1992 ,ESP,Spanish First Division,Almería,Right,"DM, M (C)",181,77,30,4900000.0,"34,500",Intelligent
